"Sens Factor =-14.2dB, AGain =18dB, SERNO: 8101247"
8419.42	0.12832
8524.23	0.10192
8630.34	0.07536
8737.78	0.0488
8846.55	0.02224
8956.68	-0.00424
9068.18	-0.0304
9181.07	-0.05632
9295.36	-0.08192
9411.08	-0.10744
9528.23	-0.13288
9646.85	-0.1584
9766.94	-0.18392
9888.53	-0.20952
10011.6	-0.2352
10136.3	-0.26096
10262.4	-0.28688
10390.2	-0.31304
10519.5	-0.33952
10650.5	-0.36632
10783.1	-0.39352
10917.3	-0.42112
11053.2	-0.44912
11190.8	-0.4776
11330.1	-0.5068
11471.2	-0.5368
11614	-0.56776
11758.6	-0.5996
11904.9	-0.63248
12053.1	-0.66632
12203.2	-0.70104
12355.1	-0.73624
12508.9	-0.77176
12664.6	-0.80768
12822.3	-0.84384
12981.9	-0.88024
13143.5	-0.91672
13307.1	-0.9532
13472.8	-0.98976
13640.5	-1.02632
13810.3	-1.06288
13982.2	-1.09912
14156.3	-1.13496
14332.5	-1.17064
14511	-1.20592
14691.6	-1.24112
14874.5	-1.27616
15059.7	-1.31136
15247.1	-1.34664
15436.9	-1.38208
15629.1	-1.41744
15823.7	-1.45296
16020.7	-1.4884
16220.1	-1.52352
16422	-1.55824
16626.4	-1.5924
16833.4	-1.6256
17043	-1.65776
17255.1	-1.68888
17469.9	-1.7188
17687.4	-1.74752
17907.6	-1.76528
18130.5	-1.78296
18356.2	-1.8004
18584.8	-1.8176
18816.1	-1.83456
19050.3	-1.85128
19287.5	-1.86792
19527.6	-1.88448
19770.7	-1.9008
20016.8	-1.91696

